commit	date	paths	disposition	reason	decision_threads	evidence_ids
efc0ff67d8f06b2538e2a753239b9489862dbe73	2026-06-18T23:39:11+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/04-api-and-http-contracts.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/INVENTORY.md	deep	RJ — Declares M4 Closed, deletes the M4 decision-menu/strategic-intent/risk section from the roadmap, creates the 289-line design-only ES_STARTUP_SERVING_GATE_DESIGN.md owner with unapproved enforcement choices, and notes closure was not full-suite verified.	T-19	E-0229,E-0230
2a421e74455fdf364e4a57ab83af7a594605a996	2026-06-18T23:46:27+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/INVENTORY.md	semantic-scan	RJ — Records the new cross-model consistency spec and its non-enforcement caveat across owners and extends the M5 progress string; a coverage-status sync without a new boundary decision.		
b2a23da76ca6323b905b9329c3a50b2c7fbdffc2	2026-06-18T23:50:15+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the M5_ES_LIFECYCLE_CHECKPOINT.md consolidating owner: implemented non-serving seams, remaining gaps, six enforcement prerequisites and ordered next safe slices; a new documentary fold of the preceding 90 minutes.	T-19	E-0231
61665693551036a945b93012c2c13d1be2dd2cb8	2026-06-18T23:56:05+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the 229-line ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md owner that distinguishes app-start fail-closed (implicit) from a runtime route gate, names the smallest future enforcement seam, and redesignates the next safe step to spec-only route tests.	T-19	E-0232
0291a39dc769124ff1975d2ea71f9f9b803a5ce6	2026-06-19T00:09:17+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Converts the serving-gate future-test section into implemented app-start fail-closed/prepared-serving coverage with named test-classification taxonomies, keeping the runtime 503 gate explicitly unimplemented; a status flip in the proof ladder.	T-19	E-0233
713d43a26b28a0697829d4a86cbd817226b63195	2026-06-19T00:18:29+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Closes M5 22 minutes after recording it incomplete, as a bounded startup-readiness checkpoint, splitting the remaining production lifecycle into three named future tracks and adding a closeout-justification test list; a milestone scope contraction with explicit non-completion walls.	T-19	E-0234
5bb5af4f1780262e0acc032007ed9894170adef4	2026-06-19T00:24:47+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the 240-line ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md owner naming the next future track and inventorying the seven source models available for later operator exposure without new ES calls.	T-20	E-0235
bf813844a43ea732249de24cbed79d50de347290	2026-06-19T00:33:07+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the 434-line Design A endpoint-policy draft owner enumerating path candidates, auth/status/response policies and prerequisites, all explicitly unapproved.	T-20	E-0236
0484ba22717e22164a5aeb5eac0bd994584c4fe2	2026-06-19T00:43:07+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	semantic-scan	RJ — Records 28 ScalaTest pending expectations encoding Design A draft behavior and corrects the older no-pending-markers observation; a pending-spec status addition without policy decision.	T-20	E-0237
18973942b532888a43c146cff593f1371ff13b39	2026-06-19T00:53:30+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_IMPLEMENTATION_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the implementation-slice source-confirmation owner naming the smallest future file set, and redefines M6 Qdrant shadow readiness as gated by a stable production-serving baseline (offline/parity groundwork until then); a milestone-term semantic redefinition.	T-20,T-22	E-0238,E-0239
a81ec6395410ba19671f4be3f0f32888812f18d4	2026-06-19T09:53:32+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_IMPLEMENTATION_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Design A becomes an implemented opt-in endpoint the next morning: the lifecycle-status design header flips from no-endpoint-implemented to implemented-opt-in, Decision 13 is recorded ahead of Decision 12, the auth-policy test item is dropped from the implemented list, and default-graph absence is the pinned boundary.	T-20	E-0240
1d01a7a64f326ce4479edec6953080ad81ddfb1b	2026-06-19T10:08:55+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_IMPLEMENTATION_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	semantic-scan	RJ — Reconciles the stale not-exposed/28-pending wording across owners after the endpoint implementation and upgrades the no-new-ES-calls test to a real HTTP-client count assertion; a propagation/consistency sync.		
d0571350716a0813ba761e6c29daeebdf7f8cfc3	2026-06-19T10:23:28+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_IMPLEMENTATION_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Declares the Design A track closed with module-level opt-in as the only realized exposure policy, and drops the documented no-failure-status-exposed guarantee from the implemented test list as the pending future-test framing shifts to Design B/C.	T-20	E-0241
a483b319bf8a587b376dc84f2e640ffb71099bb6	2026-06-19T10:33:52+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/ES_LIFECYCLE_STATUS_DESIGN.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_ENDPOINT_POLICY.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_IMPLEMENTATION_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_OPERATOR_VISIBILITY_SOURCE_CONFIRMATION.md;docs/codebase-review/ES_RUNTIME_ROUTE_GATE_POLICY.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_DESIGN.md;docs/codebase-review/ES_STARTUP_SERVING_GATE_SOURCE_CONFIRMATION.md;docs/codebase-review/INVENTORY.md;docs/codebase-review/M5_ES_LIFECYCLE_CHECKPOINT.md	deep	RJ — Creates the ES_RUNTIME_ROUTE_GATE_POLICY.md owner and records Candidate A (keep app-start fail-closed only, defer runtime HTTP gate) as the preferred current decision for the runtime serving-gate track.	T-21	E-0242
ed7aa2cef7d15e7f4069f4698ec48c917afd9f00	2026-06-19T10:56:04+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md	deep	RJ — Reframes Qdrant from shadow-first to production-candidate path (no shadow machinery unless re-approved), redefines M6 again ten hours after its prior definition, makes M7/M8 conditional on direct readiness, and adds a larger-chunk delivery/model directive to the handoff.	T-16,T-22	E-0243,E-0244
710cdd08df39af4083ae3ee256d2dbcdbe6d41a2	2026-06-19T11:59:42+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Adds the pure Qdrant production-candidate readiness foundation with conservative not-ready defaults and relaxes the ES-before-Qdrant hardening sequencing into separate bounded tracks.	T-22	E-0245
2212f6a2fcd26a4869610d5646b5d68130f96d88	2026-06-19T12:14:39+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Defines the quality/parity gate converting EngineEval evidence into deterministic readiness statuses and changes the eval relationship from output does not satisfy the gate automatically to output satisfies quality only after explicit rule evaluation.	T-18	E-0246
50f2a4227bca06de3b98d9c1dc358c397f644de3	2026-06-19T12:35:23+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Adds the pure activation-policy model with four explicit scopes and the recorded block that future production-route activation is not approved here.	T-18	E-0247
76027c34b66bbc95de0c2d82001c0c4ab6b34a81	2026-06-19T14:07:33+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Adds indexing/search readiness adapters plus rough remaining-commit estimates into the long-lived handoff and shifts the Qdrant terminology to active production-candidate work distinct from production wiring.	T-18	E-0248
65d7038659d438290c9043d07c71cdedceb3a800	2026-06-19T14:21:05+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Adds observability and rollback/disable readiness adapters, and within the same pass upgrades the runtime route-gate wording from current recommendation to policy chose Candidate A without any implementation commit.	T-21	E-0249
5f4ecc7344de61a0a7821c26a27deaee22fa978f	2026-06-19T15:04:28+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Closes M6 as the pure readiness foundation, renames M7 from hybrid-policy to activation/policy work, and changes the handoff priority heading from ES stabilization to post-M6 planning.	T-18	E-0250
f64a4d6668a134ba421c4e8dc86039d8981a710f	2026-06-19T15:59:01+02:00	docs/BEAUTYQ_CURRENT_STATE_AND_HANDOFF.md;docs/codebase-review/05-search-and-retrieval-architecture.md;docs/codebase-review/06-tests-and-contracts.md;docs/codebase-review/07-current-gaps-and-roadmap.md;docs/codebase-review/ARCHITECTURE_DECISIONS_OBSERVED.md;docs/codebase-review/INVENTORY.md;docs/search-dsl-qdrant-vector-backend.md	deep	RJ — Starts M7 with the pure activation-planning model and four explicit future target scopes, and finally repairs the long-stale handoff no-endpoint-implemented line.	T-18,T-20	E-0251
